Year,quarter,citymarketid,TotalFaredPax,TotalPerLFMkts,TotalAvgHubFare,TotalPerPrem,SHPax,SHAvgHubFare,SHPerPrem,LHPax,LHAvgHubFare,LHPerPrem
2020,3,34457,43030,0.1278,209.46,0.1763,3770,217.27,0.12409999999999999,39260,208.72,0.1818
2020,3,34489,47350,0.0589,164.32,-0.0025,15170,160.01,-0.0867,32180,166.35,0.04100000000000001
2020,3,34524,198050,0.6464,170.01,-0.0686,86130,142.94,-0.11729999999999996,111920,190.84,-0.0379
2020,3,34570,315980,0.7874,168.77,0.0146,160840,138.61,0.012499999999999956,155140,200.04,0.0162
2020,3,34576,62970,0.6778,171.41,0.0374,27820,153.35,0.23209999999999997,35150,185.72,-0.0597
2020,3,31714,422490,0.8369,154.73,-0.0647,33890,159.29,0.19479999999999997,388600,154.33,-0.0827
2020,3,33570,1300440,0.9387,165.38,0.0015,370510,126.29,-0.025599999999999956,929930,180.95,0.0093
2020,3,33214,493460,0.8998,167.85,-0.0133,75920,151.24,-0.16559999999999997,417540,170.86,0.0166
2020,3,34685,137190,0.3349,183.63,0.128,49310,155.46,0.008600000000000052,87880,199.44,0.1896
2020,3,34696,35250,0.5603,135.87,-0.2194,5370,183.98,0.11509999999999998,29880,127.23,-0.2758
2020,3,33044,197900,0.7923,165.26,-0.0661,99390,151.48,-0.07079999999999997,98509,179.16,-0.062
2020,3,30559,1984930,0.5871,166.28,-0.0222,355060,143.17,0.015900000000000025,1629870,171.32,-0.0289
2020,3,34761,35590,1.0,80.31,-0.5062,9720,79.91,-0.49660000000000004,25870,80.45999999999998,-0.5097
2020,3,32457,1173930,0.6114,198.99,0.0736,374320,130.27,0.0232,799610,231.16,0.0877
2020,3,34783,68680,0.4106,164.51,-0.0496,22090,184.02,0.242,46590,155.26,-0.1604
2020,3,32457,484970,0.9337,149.85,-0.0239,277470,120.86,-0.009399999999999964,207500,188.62,-0.03599999999999999
2020,3,34614,1080950,0.774,186.48,0.1813,491220,157.25,0.2319,589730,210.83,0.1519
2020,3,33192,788600,0.9802,163.44,-0.024,390370,125.19,-0.07979999999999998,398230,200.93,0.0135
2020,3,32575,567610,0.7342,176.62,0.1195,180030,137.19,0.14790000000000003,387580,194.93,0.1104
2020,3,34986,69020,0.4499,160.21,0.0501,8980,216.01,0.7378,60040,151.87,-0.0314
2020,3,31123,697740,0.9068,154.57,-0.0193,281070,134.94,-0.11280000000000001,416670,167.81,0.0402
2020,3,34433,22020,0.0,163.19,0.2283,22020,163.19,0.2283,119064,213.2347736092514,-0.10092403769443793
2020,3,31703,6060,0.3696,134.82,-0.1239,1640,131.28,-0.056599999999999984,4420,136.14,-0.1457
2020,3,35096,63120,0.4794,194.88,0.083,12490,198.73,0.644,50630,193.94,-0.002999999999999999
2020,3,33195,1021790,0.9317,154.98,-0.0181,171970,142.87,-0.0746,849820,157.43,-0.006999999999999999
2020,3,34653,191300,0.8646,159.48,-0.086,77690,143.7,-0.0928,113610,170.27,-0.082
2020,3,30436,180540,0.8674,171.53,-0.0318,47700,135.42,-0.06769999999999998,132840,184.5,-0.021900000000000003
2020,3,35380,39600,0.0619,209.56,0.2137,11200,198.17,0.04580000000000001,28400,214.05,0.2892
2020,3,35412,101400,0.4982,175.46,0.0343,43890,144.72,-0.06659999999999999,57510,198.91,0.1003
2020,3,31504,154390,0.558,142.39,-0.1275,96350,126.08,-0.2107,58040,169.47,0.0031000000000000003
2020,3,31834,55970,0.3545,190.24,0.1103,22140,182.84,0.22309999999999997,33830,195.09,0.0508
2023,4,33495,2340110,0.9483,225.38,-0.055,916330,191.78,-0.1159,1423780,247.0,-0.0213
2023,4,31714,2013620,0.9122,239.23,0.0158,147660,231.24,0.041100000000000025,1865960,239.86,0.0139
2023,3,34082,250860,1.0,89.73,-0.6258,21070,79.94,-0.6378,229790,90.62,-0.6248
2023,3,32320,62370,1.0,76.12,-0.6564,21610,63.19,-0.7244,40760,82.98000000000002,-0.6184
2023,4,31503,34020,0.0,530.82,0.9434,10810,459.85,0.8077,23210,563.88,1.0005
2023,4,33851,766390,0.903,262.07,0.0272,237290,215.98,-0.10599999999999998,529100,282.74,0.0824
2023,4,31454,8208780,0.9692,195.78,-0.1588,1102530,177.0,-0.13960000000000006,7106250,198.69,-0.1614
2023,4,31637,154660,0.6881,265.25,-0.0224,30820,246.32,0.17979999999999996,123840,269.96,-0.0591
2023,4,34699,28920,0.7044,346.43,0.4381,2530,197.55,0.1386,26390,360.71,0.4582
2023,4,33342,1129680,0.9226,232.07,-0.0335,292480,227.46,-0.03359999999999996,837200,233.68,-0.0335
2023,4,33277,26240,0.0,313.21,0.2968,16840,302.17,0.3475,9400,332.99,0.2221
2023,4,31703,4499640,0.9102,286.84,0.0903,685190,186.16,0.06790000000000002,3814450,304.93,0.0928
2023,4,30994,1089030,0.8109,226.56,-0.062,633310,197.81,-0.11460000000000004,455720,266.51,-0.0006999999999999992
2023,4,32211,8009000,0.9808,217.99,-0.1001,2620600,154.72,-0.16859999999999997,5388400,248.76,-0.0771
2023,4,30157,41320,0.4777,174.73,-0.1974,38610,169.64,-0.2098,2710,247.23,-0.0518
2023,4,31066,38720,1.0,95.69,-0.5532,6100,81.86,-0.6304,32620,98.28,-0.5381
2023,4,30620,104560,0.2074,289.72,0.111,42210,263.75,0.07979999999999998,62350,307.3,0.13
2023,4,34236,89930,0.0,287.37,0.1677,38970,230.06,0.2343,50960,331.19,0.1351
2023,4,30977,7407220,0.5546,240.1,0.1228,2141500,217.03,0.13990000000000002,5265720,249.48,0.1168
2023,4,32323,197480,0.2116,274.5,0.1627,143420,223.36,0.0711,54060,410.18,0.3267
2023,4,34457,72620,0.3009,286.08,0.0995,12040,258.88,0.2845,60580,291.49,0.0722
2023,4,30980,135140,0.0659,310.69,0.2199,79870,269.17,0.2574,55270,370.69,0.1828
2020,1,30676,44410,1.0,91.65,-0.5683,6630,87.73,-0.5712,37780,92.34,-0.5678
2023,4,33195,411250,1.0,102.58,-0.5483,108100,89.41,-0.5845999999999999,303150,107.27,-0.5363
2023,4,33667,794750,0.788,251.44,-0.007,421110,208.78,-0.03480000000000005,373640,299.52,0.016
2023,4,34057,2710300,0.8182,246.45,-0.0392,586580,197.36,0.05740000000000001,2123720,260.0,-0.0572
2023,4,34433,130710,0.3086,184.91,-0.1045,127020,178.32,-0.1169,3690,412.06,0.1321
2023,4,33485,342180,0.2504,307.01,0.206,76040,294.07,0.288,266140,310.71,0.1856
2023,4,34922,67120,0.0663,275.31,0.107,44210,215.86,0.10849999999999999,22910,390.02,0.1054
2023,4,30423,3600360,0.9068,236.19,0.0228,439120,200.95,-0.01739999999999997,3161240,241.09,0.0277
2023,4,33367,69310,0.4194,235.09,-0.0988,17560,306.94,0.2633,51750,210.72,-0.2106
2023,4,33486,98370,0.1783,305.56,0.0882,40910,250.54,0.054200000000000026,57460,344.74,0.1067
2023,4,34576,442070,0.7954,235.75,0.0391,219890,210.13,0.2899,222180,261.12,-0.1003
2023,4,30785,213990,0.5686,300.86,0.1416,74160,233.09,0.3387,139830,336.8,0.083
2023,4,32467,4559840,0.9554,204.33,-0.1291,731600,155.84,-0.23070000000000002,3828240,213.59,-0.1128
2023,4,30135,130670,0.7907,146.83,-0.3771,37920,222.07,-0.03739999999999999,92750,116.07,-0.5118
2023,4,30561,36200,0.0,273.16,0.0029,12940,212.01,-0.12780000000000002,23260,307.18,0.0642
2023,4,32575,1247760,0.8844,235.51,-0.035,424810,178.1,0.006800000000000028,822950,265.15,-0.04869999999999999
2023,4,30140,974820,0.9588,253.83,0.0299,420030,205.53,-0.025499999999999967,554790,290.4,0.06230000000000001
2023,4,30792,817710,0.8533,217.43,-0.0685,362240,197.67,0.04620000000000002,455470,233.15,-0.1326
2023,4,31921,42220,0.1182,311.3,0.0818,24700,265.31,-0.0041999999999999815,17520,376.15,0.1836
2023,4,34524,873610,0.7722,240.34,-0.0476,452380,211.1,-0.039100000000000024,421230,271.75,-0.05460000000000001
2023,4,34783,193030,0.2824,264.27,0.0263,67680,266.28,0.2112,125350,263.19,-0.0527
2023,4,31252,66000,0.1921,240.82,-0.0485,21910,253.83,0.14539999999999997,44090,234.36,-0.128
2023,4,30693,3418730,0.9628,222.2,-0.0232,1762090,203.51,-0.04820000000000002,1656640,242.08,0.00019999999999999966
2023,4,30372,67140,0.0,475.97,0.8986,24720,402.0400000000001,0.771,42420,519.06,0.9623000000000002
2023,4,32600,353510,0.8517,267.36,0.0441,145760,232.75,0.00019999999999997797,207750,291.63,0.0703
2023,4,32441,83940,0.0,436.57,0.4202,19580,292.09,0.10039999999999999,64360,480.52,0.5008
2023,4,30436,727950,0.7943,293.56,0.0853,192160,213.0,0.0363,535790,322.46,0.0977
2023,4,33105,1378160,0.7974,222.4,-0.0287,510670,214.75,0.05920000000000003,867490,226.9,-0.0716
2023,4,32467,4008670,0.8312,247.77,0.0294,592380,210.21,0.0383,3416290,254.28,0.0281
2023,4,31267,176790,0.0877,259.63,0.0144,86190,247.71,0.07679999999999998,90600,270.97,-0.0343
2023,4,31641,16670,0.0,286.73,0.1475,7450,251.19,0.3055,9220,315.44,0.0647
2023,4,30990,76980,0.0,290.07,0.1198,49890,245.48,0.18259999999999998,27090,372.2,0.052000000000000005
2023,4,32280,55830,0.5117,215.54,-0.1177,48170,184.63,-0.2067,7660,409.92,0.2935
2023,4,31481,196740,0.7735,269.51,0.0481,92150,236.52,0.0018000000000000238,104590,298.58,0.083
2023,4,30781,91570,0.0,296.01,0.1879,48630,272.56,0.2373,42940,322.56,0.1442
2023,4,31986,647090,0.8277,236.19,-0.0546,201750,244.53,0.060699999999999976,445340,232.41,-0.1012
2023,4,31823,116560,0.4818,224.86,-0.1318,26090,289.46,0.17620000000000002,90470,206.24,-0.215
2023,4,30434,33840,0.0,309.96,0.1319,12730,249.51,0.2794,21110,346.41,0.078
2023,4,33316,862050,0.9118,246.53,0.0234,228200,216.42,-0.010000000000000009,633850,257.37,0.034
2023,4,35412,458040,0.4671,260.16,0.062,268380,218.28,-0.029100000000000015,189660,319.42,0.168
2023,4,32337,1760770,0.7774,241.23,0.0173,597770,240.68,0.07379999999999998,1163000,241.5,-0.009499999999999998
2023,4,35096,525320,0.813,228.37,-0.104,179420,206.15,-0.0043999999999999595,345900,239.9,-0.1422
2023,4,35249,120540,0.0,332.88,0.3233,67590,265.43,0.1367,52950,418.97,0.5258
2023,4,30852,4346940,0.6253,240.66,0.0962,2038200,211.2,0.1441,2308740,266.67,0.065
2023,4,30431,354730,0.6096,200.58,-0.1495,232680,170.53,-0.21309999999999996,122050,257.88,-0.0529
2023,4,30279,109060,0.9012,225.05,-0.0588,65610,187.44,-0.05600000000000005,43450,281.84,-0.0615
2023,4,31884,658490,0.6807,250.8,-0.0063,227390,195.82,0.059699999999999975,431100,279.8,-0.0287
2023,4,31775,193740,0.673,260.47,-0.038,51470,229.0,-0.08389999999999997,142270,271.86,-0.0231
2023,4,30849,332360,0.7876,277.95,0.0393,91590,203.68,-0.020299999999999985,240770,306.21,0.0556
2023,4,30627,58020,0.4874,245.3,0.0173,13710,269.73,0.5456,44310,237.74,-0.0916
2023,4,32575,731090,0.998,174.6,-0.1946,407780,148.1,-0.17800000000000005,323310,208.01,-0.209
2023,4,31624,221100,0.2135,302.06,0.2428,40800,238.7,0.1649,180300,316.4,0.2572
2023,4,33570,4316970,0.864,246.95,-0.0467,1397800,167.35,-0.1401,2919170,285.07,-0.0167
2023,4,30868,199440,0.0,286.35,0.1113,122480,252.67,0.10860000000000003,76960,339.95,0.1144
2023,4,30852,3086850,0.9742,222.24,-0.0487,1153170,194.16,0.027200000000000002,1933680,238.98,-0.0815
2023,4,31066,1469940,0.8022,238.31,0.0443,639520,223.43,0.1745,830420,249.78,-0.0299
2023,4,30325,7684060,0.9437,216.39,-0.0401,1851060,182.08,-0.09340000000000004,5833000,227.28,-0.0255
2023,4,33198,1910150,0.9222,239.13,0.0057,733560,219.51,-0.015800000000000036,1176590,251.37,0.0178
2023,4,35041,17340,0.0,437.86,0.6565,15300,397.76,0.568,2040,738.6099999999999,1.1455
2023,4,31603,290750,0.8433,228.24,-0.1403,85040,183.62,-0.22230000000000005,205710,246.69,-0.1114
2023,4,31871,424370,0.5288,272.0,0.1333,270240,238.02,0.07700000000000001,154130,331.58,0.2132
2023,4,34027,1597790,0.8727,248.0,0.1305,138870,243.96,0.179,1458920,248.38,0.1262
2023,4,31638,370610,0.7075,252.69,-0.0703,167880,189.02,-0.036900000000000044,202730,305.42,-0.0866
2023,4,30721,253690,0.818,254.17,0.1071,89730,230.51,0.15910000000000002,163960,267.11,0.0842
2020,1,32397,7170,0.0,293.72,0.2226,1960,250.63,-8.376,5210,309.93,-0.0975
2023,4,30189,465470,0.9364,222.56,-0.1182,174110,184.22,-0.16500000000000004,291360,245.47,-0.0955
2023,4,34100,3633890,0.835,255.65,0.0649,1285800,224.58,0.1572,2348090,272.67,0.0279
2023,4,32244,230840,1.0,121.39,-0.4696,56920,108.08,-0.5155,173920,125.74,-0.4551
2023,4,30255,239120,0.1559,296.41,0.2186,147760,264.65,0.2648,91360,347.77,0.1662
2023,4,33195,4081920,0.9423,212.36,-0.0715,712470,192.03,-0.08289999999999997,3369450,216.66,-0.0694
2023,3,31503,19970,0.0,494.22,0.8588,10270,448.87,0.9312,9700,542.22,0.7996
2023,4,30647,129070,0.64,176.68,-0.2164,48520,185.32,-0.13080000000000003,80550,171.47,-0.2636
2023,4,33158,230750,0.7551,275.48,0.1759,155510,246.61,0.20030000000000003,75240,335.15,0.1408
2023,4,31612,25860,0.2208,254.38,0.1077,19780,213.04,0.02510000000000001,6080,388.86,0.2932
2023,4,31703,518270,0.6884,232.31,0.088,75130,242.8,0.19220000000000004,443140,230.52,0.0713
2023,4,32457,1920080,0.981,213.06,-0.0319,1260690,173.32,-0.041200000000000014,659390,289.04,-0.021
2023,4,30194,6183540,0.6319,260.64,0.1592,1382870,239.9,0.17610000000000003,4800670,266.61,0.1548
2023,4,31123,2076640,0.9346,238.29,0.0469,870730,215.3,-0.0037000000000000366,1205910,254.89,0.0803
2023,4,32951,46240,0.0,332.33,0.2724,25490,302.14,0.3948,20750,369.41,0.1693
2023,4,31703,5861610,0.7285,227.12,0.0933,1560150,202.51,0.16400000000000003,4301460,236.05,0.073
2023,4,31146,37020,0.3258,247.94,-0.0632,26710,203.11,-0.16000000000000003,10310,364.07,0.12389999999999998
2023,4,31703,6164990,0.5952,264.92,0.1039,1203790,196.05,0.1397,4961200,281.63,0.098
2023,4,31721,86350,0.9302,129.9,-0.4797,9640,138.1,-0.4455,76710,128.87,-0.484
2023,4,30529,1124750,0.8446,250.54,0.029,256210,226.14,0.0973,868540,257.74,0.0127
2023,4,31504,280910,0.8367,226.47,-0.1127,126790,193.16,-0.20440000000000003,154120,253.88,-0.0437
2023,4,32320,73030,1.0,101.05,-0.5648,7940,82.33,-0.6676999999999998,65090,103.33000000000001,-0.5513
2023,4,30747,35520,0.4828,224.38,-0.1672,10540,234.56,0.10599999999999998,24980,220.09,-0.2505
2023,4,30685,29510,0.4216,235.12,-0.0201,12050,315.17,0.6169,17460,179.87,-0.3363
2023,4,30615,747000,0.9371,256.19,0.0344,424650,203.14,-0.026499999999999968,322350,326.09,0.0904
2023,4,32457,5761970,0.6261,295.73,0.0405,1955860,177.42,-0.06120000000000003,3806110,356.53,0.0701
2023,4,30562,49390,0.0,325.34,0.3879,24290,278.9,0.5152,25100,370.28,0.3079
2023,4,32575,2158080,0.6965,261.6,0.116,851790,194.31,0.07050000000000001,1306290,305.47,0.136
2020,1,33367,73350,0.456,191.02,-0.1441,17150,244.41,0.21950000000000003,56200,174.73,-0.2407
2023,4,30721,728560,0.8774,232.49,0.0167,174450,221.59,0.16610000000000003,554110,235.92,-0.0204
2023,4,30721,6325420,0.9342,255.36,0.0136,1665250,197.67,0.08000000000000002,4660170,275.98,-0.0022000000000000006
2023,4,34696,130840,0.4383,244.77,-0.0573,33930,311.6,0.3713,96910,221.37,-0.1831
2023,4,34262,582960,0.5486,265.57,0.0245,148710,200.26,-0.009800000000000031,434250,287.93,0.033
2023,4,34321,369330,0.7048,268.23,0.0584,128780,232.43,0.2536,240550,287.4,-0.008400000000000001
2023,4,33264,136780,0.3103,240.5,-0.1035,81200,186.7,-0.17600000000000005,55580,319.1,-0.0306
2023,4,33728,429400,0.7361,254.15,-0.0053,189990,214.78,-0.08489999999999998,239410,285.39,0.0493
2023,4,34489,166520,0.2107,247.36,-0.0468,57950,192.08,-0.18010000000000004,108570,276.86,0.0143
2023,4,34570,720540,0.9047,242.05,-0.0524,417700,184.89,-0.08409999999999995,302840,320.89,-0.0256
2023,4,30285,38190,0.0,328.73,0.6184,26000,295.56,0.906,12190,399.46,0.3071
2023,4,32070,203940,0.3286,270.12,0.0366,74320,276.46,0.3071,129620,266.49,-0.077
2023,4,31703,232510,1.0,182.38,-0.1409,45580,177.4,-0.08619999999999994,186930,183.6,-0.1529
2023,4,30476,63730,0.1354,307.67,0.1233,17130,289.19,0.09060000000000001,46600,314.46,0.1348
2023,4,32206,168340,0.8825,216.01,-0.1191,67250,182.42,-0.03590000000000004,101090,238.36,-0.1562
2023,4,34492,2531320,0.787,227.28,-0.0152,1606420,192.97,-0.04200000000000004,924900,286.89,0.018
2023,4,34252,127270,0.2911,254.98,-0.0363,50980,206.14,-0.04269999999999996,76290,287.61,-0.033299999999999996
2023,4,33192,2249390,0.9716,232.78,-0.0663,1313030,173.41,-0.12729999999999997,936360,316.03,-0.0132
2023,4,31295,3369440,0.8512,252.47,0.1048,1399600,230.54,0.19520000000000004,1969840,268.06,0.05600000000000001
2023,4,34689,229140,0.6842,258.04,0.0691,92280,195.22,0.24329999999999996,136860,300.4,0.0073
2023,4,31834,311620,0.4491,297.09,0.2114,120120,280.61,0.313,191500,307.43,0.1601
2023,4,31453,1761320,0.9832,206.37,-0.0751,607050,193.11,-0.040000000000000036,1154270,213.34,-0.0909
2023,4,33244,859680,0.7983,243.8,0.0183,422660,228.75,-0.0017000000000000348,437020,258.35,0.036000000000000004
2023,4,33502,37440,0.7134,307.25,0.1024,17810,248.33,-0.015000000000000013,19630,360.72,0.1911
2023,4,32448,202120,0.7906,275.72,0.0546,108760,244.57,0.009299999999999975,93360,312.0,0.0998
2023,4,34108,89410,0.6507,195.08,-0.2306,14900,291.27,0.2688,74510,175.84,-0.3193
2023,4,34082,358180,1.0,119.03,-0.4977,31570,93.75,-0.5794,326610,121.47,-0.49039999999999995
2023,4,31953,54090,0.0,299.82,0.2191,26370,241.48,0.3827,27720,355.32,0.1325
2023,4,30581,77090,0.3426,252.88,-0.04,23650,276.45,0.3816,53440,242.45,-0.1681
2023,4,35323,35260,0.1653,296.59,0.141,19780,242.75,0.02949999999999997,15480,365.38,0.2565
2023,4,30559,5526790,0.4787,237.97,-0.1013,1150360,189.13,-0.08089999999999997,4376430,250.81,-0.1053
2023,4,31977,57750,0.2556,341.3,0.2928,13340,297.49,1.2128,44410,354.46,0.1701
2023,4,31973,48780,0.073,272.38,0.0454,22570,246.26,0.13590000000000002,26210,294.87,-0.011199999999999998
2023,4,31135,411170,0.9232,188.45,-0.2053,286000,160.74,-0.2839999999999999,125170,251.78,-0.05340000000000002
2023,4,31003,217670,0.4765,243.99,-0.0626,55120,233.28,-0.052100000000000035,162550,247.62,-0.0659
2023,4,34614,2764620,0.8585,267.86,0.108,1277190,204.37,0.07069999999999999,1487430,322.37,0.12949999999999998
2023,4,30466,6687070,0.9653,241.57,0.0165,2100740,186.89,0.058699999999999974,4586330,266.62,0.0036
2023,4,30928,269790,0.8315,260.92,0.0287,87150,225.03,0.05840000000000001,182640,278.05,0.0177
2023,4,32575,8592790,0.9464,275.05,0.0069,1773950,162.3,-0.09589999999999999,6818840,304.38,0.023
2023,4,34574,81870,0.144,297.92,0.1127,49310,228.99,0.059,32560,402.32,0.1635
2023,4,30599,543360,0.743,288.33,0.1613,340450,256.2,0.09899999999999998,202910,342.23,0.25040000000000007
2023,4,34986,818020,0.8708,211.13,-0.107,86480,204.47,-0.0605,731540,211.92,-0.112
2023,4,30158,135320,0.9997,100.52,-0.5637,9950,94.34,-0.6005999999999999,125370,101.00999999999999,-0.5607
2023,4,33038,23820,0.2389,263.17,0.0926,10310,253.01,0.5501,13510,270.92,-0.0972
2023,4,31423,514480,0.7846,235.29,-0.0202,135950,221.4,0.0832,378530,240.28,-0.050100000000000006
2023,4,30408,135720,0.6458,214.7,-0.1638,19490,224.7,0.045599999999999974,116230,213.03,-0.1924
2023,4,30647,1608830,0.8299,217.52,-0.0572,661650,207.1,0.03490000000000004,947180,224.8,-0.10820000000000002
2023,4,30208,50520,0.0,326.32,0.1717,26360,291.28,0.10160000000000002,24160,364.55,0.2404
2023,4,34711,17940,0.0,312.02,0.3584,13250,265.11,0.516,4690,444.56,0.1559
2023,4,31650,3880280,0.9452,239.34,0.0427,877530,226.81,0.1362,3002750,243.0,0.0198
2023,4,32575,1340050,0.895,196.21,-0.0328,768590,166.07,-0.01429999999999998,571460,236.75,-0.04970000000000001
2023,4,31995,293990,0.012,268.02,0.088,202360,233.86,0.09750000000000003,91630,343.45,0.0741
2023,4,34685,647000,0.6767,253.68,0.0338,333570,216.7,-0.044300000000000006,313430,293.02,0.1049
2023,4,33044,784800,0.7934,224.57,-0.0877,439130,210.34,-0.06809999999999994,345670,242.65,-0.1083
2023,4,30852,2093740,0.2854,279.1,0.1232,659860,208.44,0.17149999999999999,1433880,311.62,0.1091
2023,4,32457,1692580,0.9973,186.74,-0.1427,1180990,164.01,-0.11770000000000003,511590,239.21,-0.1795
2023,4,31895,31700,0.371,210.56,-0.0678,13020,227.74,0.1345,18680,198.6,-0.1841
2023,4,31057,3240650,0.7227,251.75,0.141,2093390,226.29,0.1604,1147260,298.22,0.1151
2023,4,31140,88800,0.7594,292.5,0.1016,29100,253.22,0.2514,59700,311.64,0.0518
2023,4,30466,397860,1.0,117.99,-0.513,46410,93.74,-0.5692,351450,121.19,-0.5064
2023,4,31648,81310,0.1561,324.16,0.207,13130,255.92,0.4578,68180,337.3,0.1774
2023,4,33214,1963240,0.9094,243.4,-0.0021,303340,220.82,-0.056499999999999995,1659900,247.53,0.0074
2023,4,34674,22690,0.0,369.98,0.5627,12640,292.83,1.4314,10050,467.0,0.2192
2023,4,30713,828230,0.7237,235.88,-0.0395,576400,195.29,-0.06130000000000002,251830,328.78,-0.0082
2023,4,30194,2324650,0.9972,204.28,-0.0534,938300,188.54,-0.03710000000000002,1386350,214.93,-0.0627
2023,4,32945,189660,0.2168,265.95,0.0384,96300,231.97,0.043300000000000005,93360,300.99,0.0345
2023,4,35380,58790,0.2058,305.0,0.0188,21360,260.74,-0.03610000000000002,37430,330.26,0.045700000000000005
2023,4,34004,129620,0.0,207.01,-0.0474,19830,190.44,-0.18779999999999997,109790,210.0,-0.0197
2023,4,30397,7008510,0.9225,237.23,0.1059,3988840,205.95,0.04680000000000001,3019670,278.54,0.1704
2023,4,33667,28010,0.0,318.03,0.2198,13400,281.15,0.1507,14610,351.86,0.276
2019,4,30135,128660,0.562,182.46,-0.1903,44590,226.32,0.03590000000000004,84070,159.21,-0.3048
2019,4,30140,993070,0.9197,231.63,0.0209,423400,189.05,-0.042200000000000015,569670,263.27,0.0581
2019,4,30157,20960,0.0,231.64,0.1152,18630,226.97,0.09710000000000002,2330,268.96,0.2545
2019,4,30158,128310,1.0,100.51,-0.5321,12070,82.59,-0.6375000000000001,116240,102.37,-0.5204
2019,4,30185,11550,0.0,284.15,0.274,6390,255.52,0.3828,5160,319.6,0.1819
2019,4,30208,89110,0.0,251.75,-0.0258,47980,227.76,-0.08019999999999994,41130,279.74,0.0323
2019,4,30279,93300,0.7484,228.73,0.109,60840,205.7,0.17169999999999996,32460,271.9,0.0308
2019,4,30372,53440,0.0,413.99,0.722,20910,324.91,0.4602,32530,471.24,0.8705
2019,4,30397,7643190,0.8164,214.07,0.0918,4427800,189.33,0.044300000000000006,3215390,248.15,0.1466
