Year,quarter,citymarketid_1,citymarketid_2,city1,city2,cur_passengers,cur_fare,ly_fare,ly_passengers,amount_change,percent_change,amount_change_pax,percent_change_pax
"2,023",4,"32,211","32,575","Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",646260,140.62,124.06,620620,16.55,0.1334,25640,0.0413
"2,023",4,"32,211","33,244","Las Vegas, NV","Memphis, TN",40920,202.37,169.44,45500,32.93,0.1943,-4580,-0.1007
"2,023",4,"32,211","33,570","Las Vegas, NV","San Diego, CA",177770,129.29,115.43,157300,13.87,0.1201,20470,0.1301
"2,023",4,"32,211","34,570","Las Vegas, NV","Reno, NV",106660,168.98,144.84,108720,24.14,0.1666,-2060,-0.019
"2,023",4,"32,211","34,689","Las Vegas, NV","Santa Barbara, CA",21510,163.02,130.95,22900,32.06,0.2448,-1390,-0.0607
"2,023",4,"32,457","30,559","San Francisco, CA (Metropolitan Area)","Seattle, WA",480030,185.09,164.69,497900,20.4,0.1239,-17870,-0.0359
"2,023",4,"32,457","34,689","San Francisco, CA (Metropolitan Area)","Santa Barbara, CA",35090,198.58,176.51,34860,22.06,0.125,230,0.0066
"2,023",4,"32,575","30,466","Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",512510,176.54,152.43,543030,24.11,0.1582,-30520,-0.0562
"2,023",4,"32,575","32,457","Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",1604490,163.08,144.79,1592880,18.29,0.1263,11610,0.0073
"2,023",4,"32,575","33,192","Los Angeles, CA (Metropolitan Area)","Sacramento, CA",471280,175.15,147.44,472300,27.71,0.188,-1020,-0.0022
"2,023",4,"32,575","34,570","Los Angeles, CA (Metropolitan Area)","Reno, NV",116520,158.62,136.42,120220,22.21,0.1628,-3700,-0.0308
"2,023",4,"33,192","33,570","Sacramento, CA","San Diego, CA",216740,142.94,108.57,233660,34.36,0.3165,-16920,-0.0724
"2,023",4,"33,198","31,703","Kansas City, MO","New York City, NY (Metropolitan Area)",113870,224.33,198.54,120050,25.79,0.1299,-6180,-0.0515
"2,023",4,"33,198","32,211","Kansas City, MO","Las Vegas, NV",83460,224.02,193.4,83930,30.63,0.1584,-470,-0.0056
"2,023",4,"33,316","30,852","Omaha, NE","Washington, DC (Metropolitan Area)",34310,268.02,232.64,36320,35.38,0.1521,-2010,-0.0553
"2,023",4,"33,570","32,457","San Diego, CA","San Francisco, CA (Metropolitan Area)",569690,163.35,134.35,578090,29.01,0.2159,-8400,-0.0145
"2,023",4,"34,570","33,570","Reno, NV","San Diego, CA",33750,223.21,177.62,36050,45.58,0.2566,-2300,-0.0638
"2,023",3,"30,189","30,466","Colorado Springs, CO","Phoenix, AZ",30340,163.7,127.63,37880,36.07,0.2826,-7540,-0.199
"2,023",3,"30,189","32,211","Colorado Springs, CO","Las Vegas, NV",31290,147.67,126.19,37270,21.49,0.1703,-5980,-0.1604
"2,023",3,"30,194","31,453","Dallas/Fort Worth, TX","Houston, TX",173470,182.68,154.75,177820,27.94,0.1805,-4350,-0.0245
"2,023",3,"30,194","32,206","Dallas/Fort Worth, TX","Harlingen/San Benito, TX",22410,195.6,158.41,26260,37.19,0.2348,-3850,-0.1466
"2,023",3,"30,194","33,158","Dallas/Fort Worth, TX","Midland/Odessa, TX",34950,218.61,186.25,33710,32.36,0.1738,1240,0.0368
"2,023",3,"30,194","34,653","Dallas/Fort Worth, TX","Tulsa, OK",23340,212.57,175.51,24660,37.06,0.2111,-1320,-0.0535
"2,023",3,"30,198","30,852","Pittsburgh, PA","Washington, DC (Metropolitan Area)",28520,219.11,183.35,28070,35.76,0.195,450,0.016
"2,023",3,"30,279","30,194","Amarillo, TX","Dallas/Fort Worth, TX",24200,194.28,164.47,25640,29.81,0.1813,-1440,-0.0562
"2,023",3,"30,325","30,529","Denver, CO","Hartford, CT",39710,304.66,261.65,49200,43.0,0.1644,-9490,-0.1929
"2,023",3,"30,397","30,529","Atlanta, GA (Metropolitan Area)","Hartford, CT",62390,247.84,207.27,65180,40.57,0.1957,-2790,-0.0428
"2,023",3,"30,423","30,615","Austin, TX","El Paso, TX",40780,171.98,141.95,44620,30.03,0.2116,-3840,-0.0861
"2,023",3,"30,466","33,192","Phoenix, AZ","Sacramento, CA",88810,213.63,182.2,95500,31.43,0.1725,-6690,-0.07
"2,023",3,"30,529","30,693","Hartford, CT","Nashville, TN",24800,237.85,184.06,27390,53.79,0.2922,-2590,-0.0946
"2,023",3,"30,529","30,852","Hartford, CT","Washington, DC (Metropolitan Area)",61340,206.28,164.62,62280,41.66,0.2531,-940,-0.0151
"2,023",3,"30,529","31,135","Hartford, CT","Myrtle Beach, SC",27030,130.59,95.19,31120,35.4,0.3719,-4090,-0.1314
"2,023",3,"30,529","32,467","Hartford, CT","Miami, FL (Metropolitan Area)",49330,195.87,165.79,66990,30.07,0.1814,-17660,-0.2636
"2,023",3,"30,559","31,884","Seattle, WA","Spokane, WA",71220,168.57,138.64,70020,29.94,0.216,1200,0.0171
"2,023",3,"30,615","30,466","El Paso, TX","Phoenix, AZ",29600,181.78,154.88,29270,26.91,0.1737,330,0.0113
"2,023",3,"30,615","33,214","El Paso, TX","San Antonio, TX",29860,208.35,166.92,33320,41.43,0.2482,-3460,-0.1038
"2,023",3,"30,693","33,495","Nashville, TN","New Orleans, LA",37730,206.3,171.0,38770,35.3,0.2064,-1040,-0.0268
"2,023",3,"30,713","30,466","Boise, ID","Phoenix, AZ",44340,184.11,152.87,45560,31.25,0.2044,-1220,-0.0268
"2,023",3,"30,713","32,457","Boise, ID","San Francisco, CA (Metropolitan Area)",69060,178.37,153.52,72190,24.85,0.1618,-3130,-0.0434
"2,023",3,"30,713","33,192","Boise, ID","Sacramento, CA",33980,168.2,144.94,35330,23.26,0.1605,-1350,-0.0382
"2,023",3,"30,721","30,852","Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",580120,173.57,145.47,576990,28.1,0.1932,3130,0.0054
"2,023",3,"30,721","31,135","Boston, MA (Metropolitan Area)","Myrtle Beach, SC",50500,149.95,126.24,54540,23.71,0.1878,-4040,-0.0741
"2,023",3,"30,721","34,100","Boston, MA (Metropolitan Area)","Philadelphia, PA",156760,191.87,161.69,161640,30.18,0.1867,-4880,-0.0302
"2,023",3,"30,792","30,977","Buffalo, NY","Chicago, IL",43850,201.59,169.36,48210,32.23,0.1903,-4360,-0.0904
"2,023",3,"30,849","30,325","Bozeman, MT","Denver, CO",31220,209.98,177.51,33730,32.46,0.1829,-2510,-0.0744
"2,023",3,"30,977","30,198","Chicago, IL","Pittsburgh, PA",75750,204.13,171.94,80690,32.19,0.1872,-4940,-0.0612
"2,023",3,"30,977","30,529","Chicago, IL","Hartford, CT",62670,259.99,192.59,72810,67.4,0.35,-10140,-0.1393
"2,023",3,"30,977","31,135","Chicago, IL","Myrtle Beach, SC",38550,196.05,137.64,61920,58.42,0.4245,-23370,-0.3774
"2,023",3,"30,977","33,495","Chicago, IL","New Orleans, LA",96530,194.72,158.15,121990,36.57,0.2312,-25460,-0.2087
"2,023",3,"30,994","30,693","Charleston, SC","Nashville, TN",26800,195.09,167.48,25720,27.61,0.1649,1080,0.042
"2,023",3,"31,057","31,454","Charlotte, NC","Orlando, FL",71200,194.13,166.93,88320,27.2,0.1629,-17120,-0.1938
"2,023",3,"31,135","30,852","Myrtle Beach, SC","Washington, DC (Metropolitan Area)",41890,172.27,133.5,51210,38.77,0.2904,-9320,-0.182
"2,023",3,"31,135","31,703","Myrtle Beach, SC","New York City, NY (Metropolitan Area)",121780,144.99,124.84,130900,20.14,0.1613,-9120,-0.0697
"2,023",3,"31,136","32,467","Jacksonville, FL","Miami, FL (Metropolitan Area)",41840,177.25,149.82,39070,27.42,0.183,2770,0.0709
"2,023",3,"31,295","33,495","Detroit, MI","New Orleans, LA",30610,234.62,165.69,49590,68.93,0.416,-18980,-0.3827
"2,023",3,"31,423","32,211","Des Moines, IA","Las Vegas, NV",29340,171.68,144.91,32640,26.78,0.1848,-3300,-0.1011
"2,023",3,"31,453","33,158","Houston, TX","Midland/Odessa, TX",67580,247.62,196.64,65660,50.97,0.2592,1920,0.0292
"2,023",3,"31,453","33,214","Houston, TX","San Antonio, TX",21240,210.05,180.33,21370,29.72,0.1648,-130,-0.0061
"2,023",3,"31,638","32,211","Fresno, CA","Las Vegas, NV",43840,121.68,102.03,50690,19.65,0.1926,-6850,-0.1351
"2,023",3,"32,211","30,466","Las Vegas, NV","Phoenix, AZ",157120,147.54,122.2,164180,25.33,0.2073,-7060,-0.043
"2,023",3,"32,211","31,884","Las Vegas, NV","Spokane, WA",34400,214.93,181.46,39340,33.47,0.1844,-4940,-0.1256
"2,023",3,"32,211","33,244","Las Vegas, NV","Memphis, TN",40070,202.05,166.85,49380,35.2,0.211,-9310,-0.1885
"2,023",3,"32,211","34,570","Las Vegas, NV","Reno, NV",99990,174.53,131.13,96770,43.4,0.331,3220,0.0333
"2,023",3,"32,457","34,689","San Francisco, CA (Metropolitan Area)","Santa Barbara, CA",28670,195.34,159.29,33780,36.05,0.2263,-5110,-0.1513
"2,023",3,"32,467","31,123","Miami, FL (Metropolitan Area)","St. Louis, MO",55490,251.17,212.38,65140,38.8,0.1827,-9650,-0.1481
"2,023",3,"32,575","30,436","Los Angeles, CA (Metropolitan Area)","Tucson, AZ",52420,184.48,157.26,55010,27.22,0.1731,-2590,-0.0471
"2,023",3,"32,575","30,466","Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",450600,161.02,135.29,473970,25.74,0.1902,-23370,-0.0493
"2,023",3,"32,575","32,457","Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",1548030,152.14,129.58,1532790,22.56,0.1741,15240,0.0099
"2,023",3,"32,575","33,192","Los Angeles, CA (Metropolitan Area)","Sacramento, CA",420190,170.81,128.48,458500,42.33,0.3295,-38310,-0.0836
"2,023",3,"32,575","34,570","Los Angeles, CA (Metropolitan Area)","Reno, NV",136130,169.94,134.79,136390,35.16,0.2608,-260,-0.0019
"2,023",3,"33,192","33,570","Sacramento, CA","San Diego, CA",231720,139.2,95.95,238000,43.24,0.4507,-6280,-0.0264
"2,023",3,"33,495","31,123","New Orleans, LA","St. Louis, MO",23160,211.27,178.44,25770,32.83,0.184,-2610,-0.1013
"2,023",3,"33,495","34,100","New Orleans, LA","Philadelphia, PA",41510,223.07,179.97,53420,43.1,0.2395,-11910,-0.223
"2,023",3,"33,570","32,457","San Diego, CA","San Francisco, CA (Metropolitan Area)",594580,155.35,119.76,619040,35.59,0.2971,-24460,-0.0395
"2,023",3,"34,262","32,457","Palm Springs, CA","San Francisco, CA (Metropolitan Area)",46910,182.53,146.83,59120,35.69,0.2431,-12210,-0.2065
"2,023",3,"34,570","32,457","Reno, NV","San Francisco, CA (Metropolitan Area)",25130,212.91,161.38,27910,51.53,0.3193,-2780,-0.0996
"2,023",3,"34,570","33,570","Reno, NV","San Diego, CA",40310,220.72,182.76,43120,37.96,0.2077,-2810,-0.0652
"2,023",3,"34,576","30,852","Rochester, NY","Washington, DC (Metropolitan Area)",24060,205.27,164.38,25450,40.9,0.2488,-1390,-0.0546
"2,023",3,"34,614","31,884","Salt Lake City, UT","Spokane, WA",20860,276.25,228.96,23040,47.29,0.2065,-2180,-0.0946
"2,023",3,"35,096","30,852","Syracuse, NY","Washington, DC (Metropolitan Area)",24660,209.12,172.32,25310,36.8,0.2136,-650,-0.0257
"2,023",2,"30,189","30,466","Colorado Springs, CO","Phoenix, AZ",36020,168.02,133.16,43310,34.86,0.2618,-7290,-0.1683
"2,023",2,"30,189","32,211","Colorado Springs, CO","Las Vegas, NV",29200,156.76,128.79,40410,27.98,0.2172,-11210,-0.2774
"2,023",2,"30,194","31,453","Dallas/Fort Worth, TX","Houston, TX",182840,191.68,163.74,182220,27.94,0.1706,620,0.0034
"2,023",2,"30,194","32,206","Dallas/Fort Worth, TX","Harlingen/San Benito, TX",21970,200.17,167.69,25860,32.48,0.1937,-3890,-0.1504
"2,023",2,"30,194","32,600","Dallas/Fort Worth, TX","Little Rock, AR",24740,222.27,192.51,24450,29.76,0.1546,290,0.0119
"2,023",2,"30,194","32,896","Dallas/Fort Worth, TX","Lubbock, TX",34380,197.0,163.16,38020,33.84,0.2074,-3640,-0.0957
"2,023",2,"30,194","33,158","Dallas/Fort Worth, TX","Midland/Odessa, TX",32830,226.49,182.23,34980,44.26,0.2429,-2150,-0.0615
"2,023",2,"30,194","34,653","Dallas/Fort Worth, TX","Tulsa, OK",23980,213.67,179.82,26530,33.85,0.1883,-2550,-0.0961
"2,023",2,"30,198","30,852","Pittsburgh, PA","Washington, DC (Metropolitan Area)",31050,219.58,174.03,28590,45.55,0.2617,2460,0.086
"2,023",2,"30,257","30,852","Albany, NY","Washington, DC (Metropolitan Area)",34280,224.01,194.03,31570,29.98,0.1545,2710,0.0858
"2,023",2,"30,279","30,194","Amarillo, TX","Dallas/Fort Worth, TX",23340,197.34,169.73,24590,27.61,0.1627,-1250,-0.0508
"2,023",2,"30,397","30,792","Atlanta, GA (Metropolitan Area)","Buffalo, NY",34120,246.65,211.8,36800,34.85,0.1645,-2680,-0.0728
"2,023",2,"30,397","30,994","Atlanta, GA (Metropolitan Area)","Charleston, SC",21880,278.24,229.21,25610,49.04,0.2139,-3730,-0.1456
"2,023",2,"30,397","31,136","Atlanta, GA (Metropolitan Area)","Jacksonville, FL",51600,220.99,187.28,58950,33.71,0.18,-7350,-0.1247
"2,023",2,"30,397","33,667","Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",38300,278.34,223.2,46660,55.14,0.247,-8360,-0.1792
"2,023",2,"30,397","34,576","Atlanta, GA (Metropolitan Area)","Rochester, NY",22150,273.82,224.09,23560,49.73,0.2219,-1410,-0.0598
"2,023",2,"30,423","32,467","Austin, TX","Miami, FL (Metropolitan Area)",111130,214.4,174.95,138200,39.44,0.2255,-27070,-0.1959
"2,023",2,"30,466","33,192","Phoenix, AZ","Sacramento, CA",111640,219.09,189.9,112620,29.2,0.1537,-980,-0.0087
"2,023",2,"30,529","30,852","Hartford, CT","Washington, DC (Metropolitan Area)",67840,215.16,185.1,65200,30.06,0.1624,2640,0.0405
"2,023",2,"30,529","31,135","Hartford, CT","Myrtle Beach, SC",25750,131.65,108.34,33690,23.31,0.2151,-7940,-0.2357
"2,023",2,"30,529","31,650","Hartford, CT","Minneapolis/St. Paul, MN",25720,341.04,287.04,24020,54.0,0.1881,1700,0.0708
"2,023",2,"30,529","32,467","Hartford, CT","Miami, FL (Metropolitan Area)",69740,218.96,183.8,95260,35.16,0.1913,-25520,-0.2679
"2,023",2,"30,721","31,057","Boston, MA (Metropolitan Area)","Charlotte, NC",154860,235.57,188.64,166020,46.93,0.2488,-11160,-0.0672
"2,023",2,"30,721","31,123","Boston, MA (Metropolitan Area)","St. Louis, MO",60160,301.34,259.51,59150,41.83,0.1612,1010,0.0171
"2,023",2,"30,721","31,135","Boston, MA (Metropolitan Area)","Myrtle Beach, SC",56510,166.15,143.57,55630,22.58,0.1573,880,0.0158
"2,023",2,"30,721","31,703","Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",358070,188.34,141.53,341870,46.81,0.3307,16200,0.0474
"2,023",2,"30,721","32,337","Boston, MA (Metropolitan Area)","Indianapolis, IN",61400,268.08,220.35,63000,47.73,0.2166,-1600,-0.0254
"2,023",2,"30,721","34,100","Boston, MA (Metropolitan Area)","Philadelphia, PA",165370,205.74,160.36,166770,45.37,0.2829,-1400,-0.0084
"2,023",2,"30,792","30,977","Buffalo, NY","Chicago, IL",35370,203.15,171.04,36760,32.11,0.1877,-1390,-0.0378
"2,023",2,"30,792","32,467","Buffalo, NY","Miami, FL (Metropolitan Area)",58500,196.22,160.64,61760,35.59,0.2215,-3260,-0.0528
"2,023",2,"30,977","30,529","Chicago, IL","Hartford, CT",60990,269.41,226.26,62040,43.15,0.1907,-1050,-0.0169
"2,023",2,"30,977","31,135","Chicago, IL","Myrtle Beach, SC",40020,184.54,142.57,59650,41.97,0.2944,-19630,-0.3291
"2,023",2,"30,977","31,703","Chicago, IL","New York City, NY (Metropolitan Area)",936190,221.33,188.54,910850,32.79,0.1739,25340,0.0278
"2,023",2,"30,994","31,650","Charleston, SC","Minneapolis/St. Paul, MN",20910,259.15,221.87,22920,37.28,0.168,-2010,-0.0877
"2,023",2,"31,057","30,198","Charlotte, NC","Pittsburgh, PA",25220,273.83,229.13,26470,44.7,0.1951,-1250,-0.0472
"2,023",2,"31,057","30,852","Charlotte, NC","Washington, DC (Metropolitan Area)",151400,202.13,173.92,146900,28.21,0.1622,4500,0.0306
"2,023",2,"31,057","31,295","Charlotte, NC","Detroit, MI",58190,258.5,223.84,56900,34.67,0.1549,1290,0.0227
"2,023",2,"31,057","32,337","Charlotte, NC","Indianapolis, IN",29110,281.95,244.44,30400,37.51,0.1534,-1290,-0.0424
"2,023",2,"31,135","30,852","Myrtle Beach, SC","Washington, DC (Metropolitan Area)",35210,181.12,137.99,43920,43.13,0.3126,-8710,-0.1983
"2,023",2,"31,295","30,852","Detroit, MI","Washington, DC (Metropolitan Area)",164380,207.78,176.68,159670,31.1,0.176,4710,0.0295
"2,023",2,"31,453","33,158","Houston, TX","Midland/Odessa, TX",68140,264.13,208.41,59460,55.72,0.2674,8680,0.146
"2,023",2,"31,453","33,214","Houston, TX","San Antonio, TX",21730,214.71,178.49,23490,36.23,0.203,-1760,-0.0749
"2,023",2,"31,453","34,653","Houston, TX","Tulsa, OK",49260,210.78,181.44,48030,29.35,0.1617,1230,0.0256
"2,023",2,"31,624","31,703","Key West, FL","New York City, NY (Metropolitan Area)",26690,343.47,284.1,39340,59.37,0.209,-12650,-0.3216
"2,023",2,"31,650","34,057","Minneapolis/St. Paul, MN","Portland, OR",59600,311.25,261.76,69020,49.5,0.1891,-9420,-0.1365
"2,023",2,"31,834","31,703","Fayetteville, AR","New York City, NY (Metropolitan Area)",25820,353.28,305.76,28440,47.52,0.1554,-2620,-0.0921
"2,023",2,"31,871","30,852","Greenville/Spartanburg, SC","Washington, DC (Metropolitan Area)",29960,236.55,201.94,31170,34.61,0.1714,-1210,-0.0388
"2,023",2,"32,337","34,100","Indianapolis, IN","Philadelphia, PA",27740,365.95,315.05,29090,50.9,0.1616,-1350,-0.0464
"2,023",2,"32,457","34,689","San Francisco, CA (Metropolitan Area)","Santa Barbara, CA",31250,198.23,167.99,31520,30.24,0.18,-270,-0.0086
"2,023",2,"32,467","31,123","Miami, FL (Metropolitan Area)","St. Louis, MO",65120,254.72,200.52,78330,54.2,0.2703,-13210,-0.1686
"2,023",2,"32,467","31,454","Miami, FL (Metropolitan Area)","Orlando, FL",65400,161.48,136.41,75860,25.07,0.1838,-10460,-0.1379
"2,023",2,"32,467","31,650","Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",103440,260.24,204.64,119650,55.6,0.2717,-16210,-0.1355
"2,023",2,"32,575","33,192","Los Angeles, CA (Metropolitan Area)","Sacramento, CA",478770,168.86,130.01,494600,38.85,0.2988,-15830,-0.032
"2,023",2,"32,575","34,570","Los Angeles, CA (Metropolitan Area)","Reno, NV",113730,159.58,128.19,118100,31.39,0.2449,-4370,-0.037
"2,023",2,"33,495","34,100","New Orleans, LA","Philadelphia, PA",51970,273.05,233.71,66230,39.34,0.1683,-14260,-0.2153
"2,023",2,"34,100","34,492","Philadelphia, PA","Raleigh/Durham, NC",55240,217.8,182.56,59530,35.24,0.193,-4290,-0.0721
"2,023",2,"34,262","33,192","Palm Springs, CA","Sacramento, CA",22180,171.98,141.98,20480,29.99,0.2112,1700,0.083
"2,023",2,"34,570","32,457","Reno, NV","San Francisco, CA (Metropolitan Area)",24420,206.44,160.99,23840,45.45,0.2824,580,0.0243
"2,023",2,"34,570","33,570","Reno, NV","San Diego, CA",36770,209.3,176.26,36510,33.04,0.1874,260,0.0071
"2,023",2,"34,576","30,852","Rochester, NY","Washington, DC (Metropolitan Area)",25550,205.47,162.62,26780,42.85,0.2635,-1230,-0.0459
"2,023",2,"35,096","30,852","Syracuse, NY","Washington, DC (Metropolitan Area)",24090,207.48,163.61,24280,43.87,0.2681,-190,-0.0078
"2,023",2,"35,412","31,703","Knoxville, TN","New York City, NY (Metropolitan Area)",35990,255.6,220.96,33270,34.64,0.1568,2720,0.0818
"2,023",1,"30,198","30,852","Pittsburgh, PA","Washington, DC (Metropolitan Area)",24790,210.78,145.17,17400,65.61,0.452,7390,0.4247
"2,023",1,"30,397","30,994","Atlanta, GA (Metropolitan Area)","Charleston, SC",20150,284.33,202.74,19130,81.58,0.4024,1020,0.0533
"2,023",1,"30,397","31,136","Atlanta, GA (Metropolitan Area)","Jacksonville, FL",47580,235.78,169.95,44430,65.83,0.3873,3150,0.0709
"2,023",1,"30,397","31,986","Atlanta, GA (Metropolitan Area)","Grand Rapids, MI",22110,295.9,217.85,21400,78.05,0.3582,710,0.0332
"2,023",1,"30,397","32,211","Atlanta, GA (Metropolitan Area)","Las Vegas, NV",199620,318.98,238.06,193890,80.92,0.3399,5730,0.0296
"2,023",1,"30,423","32,467","Austin, TX","Miami, FL (Metropolitan Area)",103470,227.48,155.96,102010,71.53,0.4586,1460,0.0143
"2,023",1,"30,466","30,198","Phoenix, AZ","Pittsburgh, PA",34350,333.9,228.7,39560,105.21,0.46,-5210,-0.1317
"2,023",1,"30,599","31,703","Birmingham, AL","New York City, NY (Metropolitan Area)",24240,316.41,230.64,23600,85.77,0.3719,640,0.0271
"2,023",1,"30,627","30,466","Bismarck/Mandan, ND","Phoenix, AZ",23500,184.74,134.06,24240,50.68,0.378,-740,-0.0305
"2,023",1,"30,647","30,466","Cleveland, OH (Metropolitan Area)","Phoenix, AZ",59760,246.41,177.82,63330,68.59,0.3857,-3570,-0.0564
"2,023",1,"30,721","30,194","Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",138640,270.51,199.94,109250,70.57,0.3529,29390,0.269
"2,023",1,"30,721","31,057","Boston, MA (Metropolitan Area)","Charlotte, NC",105430,204.32,149.95,92190,54.38,0.3626,13240,0.1436
"2,023",1,"30,721","31,703","Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",276080,161.91,115.11,189090,46.8,0.4066,86990,0.46
"2,023",1,"30,721","33,667","Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",20840,202.18,151.26,21050,50.92,0.3366,-210,-0.01
"2,023",1,"30,792","31,714","Buffalo, NY","Fort Myers, FL",18820,252.29,153.07,31810,99.22,0.6482,-12990,-0.4084
"2,023",1,"30,977","34,027","Chicago, IL","West Palm Beach/Palm Beach, FL",51230,326.0,244.21,53350,81.79,0.3349,-2120,-0.0397
"2,023",1,"31,057","34,027","Charlotte, NC","West Palm Beach/Palm Beach, FL",19550,326.99,243.49,21470,83.5,0.3429,-1920,-0.0894
"2,023",1,"31,066","33,195","Columbus, OH","Tampa, FL (Metropolitan Area)",59070,211.37,151.54,62070,59.83,0.3948,-3000,-0.0483
"2,023",1,"31,135","30,852","Myrtle Beach, SC","Washington, DC (Metropolitan Area)",20380,181.32,130.28,20460,51.04,0.3918,-80,-0.0039
"2,023",1,"31,136","32,467","Jacksonville, FL","Miami, FL (Metropolitan Area)",43520,197.0,133.58,44910,63.42,0.4748,-1390,-0.031
"2,023",1,"31,136","32,575","Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",37780,333.49,240.07,38320,93.41,0.3891,-540,-0.0141
"2,023",1,"31,267","30,852","Dayton, OH","Washington, DC (Metropolitan Area)",20730,258.47,193.97,12700,64.49,0.3325,8030,0.6323
"2,023",1,"31,295","31,136","Detroit, MI","Jacksonville, FL",22220,308.8,229.09,25360,79.71,0.348,-3140,-0.1238
"2,023",1,"31,637","32,211","Fargo, ND","Las Vegas, NV",17220,213.08,137.1,19850,75.98,0.5542,-2630,-0.1325
"2,023",1,"31,650","33,195","Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",138420,250.56,182.68,157640,67.87,0.3715,-19220,-0.1219
