Year,quarter,citymarketid_1,citymarketid_2,city1,city2,cur_passengers,cur_fare,ly_fare,ly_passengers,amount_change,percent_change,amount_change_pax,percent_change_pax
"2,012",1,"30,325","32,600","Denver, CO","Little Rock, AR",17760,159.92,252.36,11450,-92.44,-0.3663,6310,0.5511
"2,011",4,"30,325","31,775","Denver, CO","Sioux Falls, SD",15250,149.94,239.15,7010,-89.22,-0.3731,8240,1.1755
"2,011",4,"30,977","31,871","Chicago, IL","Greenville/Spartanburg, SC",26750,173.16,261.66,10280,-88.49,-0.3382,16470,1.6021
"2,011",3,"30,325","31,423","Denver, CO","Des Moines, IA",23240,175.66,252.38,11600,-76.72,-0.304,11640,1.0034
"2,011",3,"30,325","31,775","Denver, CO","Sioux Falls, SD",18680,138.22,219.14,7670,-80.92,-0.3693,11010,1.4355
"2,011",3,"30,325","35,412","Denver, CO","Knoxville, TN",15830,190.7,354.32,5120,-163.62,-0.4618,10710,2.0918
"2,011",3,"30,977","31,871","Chicago, IL","Greenville/Spartanburg, SC",28350,178.18,278.9,10230,-100.72,-0.3611,18120,1.7713
"2,011",3,"33,198","31,650","Kansas City, MO","Minneapolis/St. Paul, MN",52200,127.69,255.1,29110,-127.41,-0.4994,23090,0.7932
"2,011",2,"30,977","31,871","Chicago, IL","Greenville/Spartanburg, SC",29130,174.38,259.51,9650,-85.14,-0.3281,19480,2.0187
"2,011",1,"30,255","31,454","Huntsville, AL","Orlando, FL",16360,155.92,270.16,6970,-114.23,-0.4228,9390,1.3472
"2,011",1,"30,325","34,689","Denver, CO","Santa Barbara, CA",16000,153.71,269.24,5470,-115.53,-0.4291,10530,1.925
"2,011",1,"31,481","30,852","Panama City, FL","Washington, DC (Metropolitan Area)",18360,179.43,332.22,5650,-152.79,-0.4599,12710,2.2496
"2,011",1,"32,575","34,252","Los Angeles, CA (Metropolitan Area)","Pasco/Kennewick/Richland, WA",14420,131.16,190.68,7310,-59.53,-0.3122,7110,0.9726
"2,010",4,"30,255","30,852","Huntsville, AL","Washington, DC (Metropolitan Area)",52460,184.15,277.87,35170,-93.72,-0.3373,17290,0.4916
"2,010",4,"30,255","31,454","Huntsville, AL","Orlando, FL",21810,143.19,285.0,8820,-141.82,-0.4976,12990,1.4728
"2,010",4,"30,325","31,986","Denver, CO","Grand Rapids, MI",18080,188.12,297.38,6930,-109.26,-0.3674,11150,1.6089
"2,010",4,"30,325","33,485","Denver, CO","Madison, WI",14960,187.03,295.7,5520,-108.66,-0.3675,9440,1.7101
"2,010",4,"30,325","34,689","Denver, CO","Santa Barbara, CA",20140,147.15,289.89,6320,-142.74,-0.4924,13820,2.1867
"2,010",4,"31,423","31,454","Des Moines, IA","Orlando, FL",22510,133.97,222.85,6180,-88.89,-0.3989,16330,2.6424
"2,010",4,"31,481","30,852","Panama City, FL","Washington, DC (Metropolitan Area)",22380,164.42,319.37,5030,-154.96,-0.4852,17350,3.4493
"2,010",4,"31,871","30,852","Greenville/Spartanburg, SC","Washington, DC (Metropolitan Area)",16870,202.49,300.53,7950,-98.04,-0.3262,8920,1.122
"2,010",4,"32,945","31,454","Lexington, KY","Orlando, FL",26090,108.71,194.88,4950,-86.17,-0.4422,21140,4.2707
"2,010",3,"30,255","31,454","Huntsville, AL","Orlando, FL",17330,132.75,307.24,7860,-174.49,-0.5679,9470,1.2048
"2,010",3,"31,423","31,454","Des Moines, IA","Orlando, FL",23820,113.96,225.77,4370,-111.82,-0.4953,19450,4.4508
"2,010",3,"31,481","30,852","Panama City, FL","Washington, DC (Metropolitan Area)",22400,173.55,292.85,5600,-119.3,-0.4074,16800,3.0
"2,010",3,"31,986","31,454","Grand Rapids, MI","Orlando, FL",34010,104.93,167.12,7850,-62.19,-0.3721,26160,3.3325
"2,010",3,"32,945","31,454","Lexington, KY","Orlando, FL",25130,97.57,212.91,2720,-115.34,-0.5417,22410,8.239
"2,010",2,"31,423","31,454","Des Moines, IA","Orlando, FL",21740,121.17,214.68,5120,-93.52,-0.4356,16620,3.2461
"2,010",2,"31,986","31,454","Grand Rapids, MI","Orlando, FL",39220,122.43,207.94,8600,-85.52,-0.4112,30620,3.5605
"2,010",2,"32,945","31,454","Lexington, KY","Orlando, FL",26300,101.28,211.48,3600,-110.2,-0.5211,22700,6.3056
"2,010",2,"33,198","33,342","Kansas City, MO","Milwaukee, WI",35530,107.73,163.02,17180,-55.28,-0.3391,18350,1.0681
"2,010",2,"35,412","31,454","Knoxville, TN","Orlando, FL",33480,94.34,146.13,8570,-51.79,-0.3544,24910,2.9067
"2,010",1,"30,666","32,575","Bellingham, WA","Los Angeles, CA (Metropolitan Area)",13440,130.27,214.76,3990,-84.49,-0.3934,9450,2.3684
"2,010",1,"31,650","31,123","Minneapolis/St. Paul, MN","St. Louis, MO",54280,125.24,271.25,31850,-146.0,-0.5383,22430,0.7042
"2,010",1,"32,575","33,264","Los Angeles, CA (Metropolitan Area)","Medford, OR",15640,142.72,214.89,9190,-72.17,-0.3359,6450,0.7018
"2,010",1,"32,945","31,454","Lexington, KY","Orlando, FL",18870,113.06,213.98,5470,-100.93,-0.4717,13400,2.4497
"2,010",1,"33,198","33,342","Kansas City, MO","Milwaukee, WI",26030,107.11,206.18,12270,-99.07,-0.4805,13760,1.1214
"2,010",1,"33,342","31,123","Milwaukee, WI","St. Louis, MO",18130,95.87,198.29,8540,-102.42,-0.5165,9590,1.123
"2,010",1,"33,342","31,650","Milwaukee, WI","Minneapolis/St. Paul, MN",41150,108.62,236.2,22820,-127.58,-0.5401,18330,0.8032
"2,010",1,"35,412","31,454","Knoxville, TN","Orlando, FL",23610,106.6,222.41,5790,-115.82,-0.5207,17820,3.0777
"2,009",4,"30,325","30,436","Denver, CO","Tucson, AZ",47810,109.44,157.02,34130,-47.58,-0.303,13680,0.4008
"2,009",4,"30,325","33,342","Denver, CO","Milwaukee, WI",66520,118.03,168.96,43480,-50.93,-0.3014,23040,0.5299
"2,009",4,"30,397","33,105","Atlanta, GA (Metropolitan Area)","Cincinnati, OH",26950,193.9,287.99,17380,-94.09,-0.3267,9570,0.5506
"2,009",4,"30,647","31,650","Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",28710,204.04,292.03,26800,-87.98,-0.3013,1910,0.0713
"2,009",4,"30,666","32,575","Bellingham, WA","Los Angeles, CA (Metropolitan Area)",14990,135.41,229.86,4010,-94.45,-0.4109,10980,2.7382
"2,009",4,"30,721","33,105","Boston, MA (Metropolitan Area)","Cincinnati, OH",42640,229.51,329.1,31060,-99.59,-0.3026,11580,0.3728
"2,009",4,"30,977","31,650","Chicago, IL","Minneapolis/St. Paul, MN",274650,107.62,264.15,160540,-156.53,-0.5926,114110,0.7108
"2,009",4,"31,066","31,650","Columbus, OH","Minneapolis/St. Paul, MN",25390,206.01,307.62,18840,-101.61,-0.3303,6550,0.3477
"2,009",4,"31,650","30,198","Minneapolis/St. Paul, MN","Pittsburgh, PA",27150,183.1,279.97,20970,-96.87,-0.346,6180,0.2947
"2,009",4,"31,650","30,693","Minneapolis/St. Paul, MN","Nashville, TN",25020,205.72,308.37,18030,-102.65,-0.3329,6990,0.3877
"2,009",4,"31,650","31,123","Minneapolis/St. Paul, MN","St. Louis, MO",45310,181.63,323.45,35710,-141.82,-0.4385,9600,0.2688
"2,009",4,"32,337","31,650","Indianapolis, IN","Minneapolis/St. Paul, MN",30780,204.9,319.79,25500,-114.88,-0.3592,5280,0.2071
"2,009",4,"33,105","30,325","Cincinnati, OH","Denver, CO",26970,174.64,330.05,11780,-155.41,-0.4709,15190,1.2895
"2,009",4,"33,105","30,466","Cincinnati, OH","Phoenix, AZ",16980,213.24,387.04,8510,-173.8,-0.4491,8470,0.9953
"2,009",4,"33,105","30,559","Cincinnati, OH","Seattle, WA",15740,246.86,389.25,9990,-142.39,-0.3658,5750,0.5756
"2,009",4,"33,105","31,453","Cincinnati, OH","Houston, TX",18210,225.66,331.19,11860,-105.54,-0.3187,6350,0.5354
"2,009",4,"33,105","31,454","Cincinnati, OH","Orlando, FL",46500,133.49,203.34,28080,-69.85,-0.3435,18420,0.656
"2,009",4,"33,105","32,211","Cincinnati, OH","Las Vegas, NV",27670,208.26,313.6,13640,-105.35,-0.3359,14030,1.0286
"2,009",4,"33,105","32,457","Cincinnati, OH","San Francisco, CA (Metropolitan Area)",28740,261.62,416.02,17240,-154.4,-0.3711,11500,0.6671
"2,009",4,"33,105","32,575","Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",47300,247.51,418.49,24010,-170.98,-0.4086,23290,0.97
"2,009",4,"33,105","33,195","Cincinnati, OH","Tampa, FL (Metropolitan Area)",31450,139.52,210.37,19970,-70.85,-0.3368,11480,0.5749
"2,009",4,"33,105","33,570","Cincinnati, OH","San Diego, CA",15200,222.88,401.0,6190,-178.12,-0.4442,9010,1.4556
"2,009",4,"33,105","34,100","Cincinnati, OH","Philadelphia, PA",25030,202.11,310.11,17400,-108.0,-0.3483,7630,0.4385
"2,009",4,"33,198","33,342","Kansas City, MO","Milwaukee, WI",30300,104.43,207.03,15600,-102.6,-0.4956,14700,0.9423
"2,009",4,"33,342","31,123","Milwaukee, WI","St. Louis, MO",16260,94.83,222.42,3830,-127.59,-0.5736,12430,3.2454
"2,009",4,"33,342","31,650","Milwaukee, WI","Minneapolis/St. Paul, MN",55080,93.8,294.62,23270,-200.82,-0.6816,31810,1.367
"2,009",4,"35,412","31,454","Knoxville, TN","Orlando, FL",21180,115.32,256.75,6220,-141.43,-0.5509,14960,2.4051
"2,009",3,"30,135","31,454","Allentown/Bethlehem/Easton, PA","Orlando, FL",21290,99.17,157.27,6520,-58.1,-0.3695,14770,2.2653
"2,009",3,"30,194","33,244","Dallas/Fort Worth, TX","Memphis, TN",26230,183.71,342.39,19720,-158.68,-0.4635,6510,0.3301
"2,009",3,"30,194","34,576","Dallas/Fort Worth, TX","Rochester, NY",15290,158.33,269.9,11570,-111.57,-0.4134,3720,0.3215
"2,009",3,"30,325","30,436","Denver, CO","Tucson, AZ",39150,107.59,162.8,29280,-55.21,-0.3391,9870,0.3371
"2,009",3,"30,325","31,650","Denver, CO","Minneapolis/St. Paul, MN",165120,123.94,180.7,145650,-56.76,-0.3141,19470,0.1337
"2,009",3,"30,325","31,714","Denver, CO","Fort Myers, FL",16040,154.07,236.1,10750,-82.03,-0.3474,5290,0.4921
"2,009",3,"30,325","33,342","Denver, CO","Milwaukee, WI",70830,121.78,175.83,54550,-54.05,-0.3074,16280,0.2984
"2,009",3,"30,325","34,653","Denver, CO","Tulsa, OK",38920,122.03,254.54,21060,-132.51,-0.5206,17860,0.8481
"2,009",3,"30,397","30,158","Atlanta, GA (Metropolitan Area)","Atlantic City, NJ",17860,92.25,135.28,160,-43.03,-0.3181,17700,110.625
"2,009",3,"30,397","31,066","Atlanta, GA (Metropolitan Area)","Columbus, OH",46790,141.68,340.9,21140,-199.23,-0.5844,25650,1.2133
"2,009",3,"30,397","32,070","Atlanta, GA (Metropolitan Area)","Harrisburg, PA",17050,175.44,334.01,9940,-158.57,-0.4748,7110,0.7153
"2,009",3,"30,397","33,105","Atlanta, GA (Metropolitan Area)","Cincinnati, OH",28810,183.87,370.55,16810,-186.68,-0.5038,12000,0.7139
"2,009",3,"30,529","31,650","Hartford, CT","Minneapolis/St. Paul, MN",27540,248.34,390.7,24060,-142.36,-0.3644,3480,0.1446
"2,009",3,"30,647","31,650","Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",33180,216.46,329.09,31280,-112.63,-0.3422,1900,0.0607
"2,009",3,"30,666","32,575","Bellingham, WA","Los Angeles, CA (Metropolitan Area)",15100,136.64,241.66,4840,-105.02,-0.4346,10260,2.1198
"2,009",3,"30,721","31,650","Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",130170,198.55,313.94,113050,-115.39,-0.3676,17120,0.1514
"2,009",3,"30,721","33,105","Boston, MA (Metropolitan Area)","Cincinnati, OH",44690,213.12,352.01,33530,-138.89,-0.3946,11160,0.3328
"2,009",3,"30,792","30,194","Buffalo, NY","Dallas/Fort Worth, TX",25040,154.84,231.73,20700,-76.9,-0.3318,4340,0.2097
"2,009",3,"30,977","31,135","Chicago, IL","Myrtle Beach, SC",24840,115.8,246.37,6200,-130.57,-0.53,18640,3.0065
"2,009",3,"30,977","31,650","Chicago, IL","Minneapolis/St. Paul, MN",309360,100.71,259.55,206220,-158.84,-0.612,103140,0.5001
"2,009",3,"30,977","33,105","Chicago, IL","Cincinnati, OH",43580,175.73,288.79,38360,-113.05,-0.3915,5220,0.1361
"2,009",3,"31,057","32,337","Charlotte, NC","Indianapolis, IN",25540,154.31,225.8,23300,-71.49,-0.3166,2240,0.0961
"2,009",3,"31,066","31,650","Columbus, OH","Minneapolis/St. Paul, MN",27680,202.19,353.21,22390,-151.02,-0.4276,5290,0.2363
"2,009",3,"31,066","31,714","Columbus, OH","Fort Myers, FL",25680,108.08,188.89,11100,-80.81,-0.4278,14580,1.3135
"2,009",3,"31,066","32,467","Columbus, OH","Miami, FL (Metropolitan Area)",42090,121.64,176.48,30670,-54.84,-0.3107,11420,0.3724
"2,009",3,"31,295","31,650","Detroit, MI","Minneapolis/St. Paul, MN",50530,235.82,382.29,48460,-146.47,-0.3831,2070,0.0427
"2,009",3,"31,453","31,650","Houston, TX","Minneapolis/St. Paul, MN",47630,208.75,358.22,38290,-149.47,-0.4173,9340,0.2439
"2,009",3,"31,650","30,198","Minneapolis/St. Paul, MN","Pittsburgh, PA",31400,171.07,311.96,24690,-140.89,-0.4516,6710,0.2718
"2,009",3,"31,650","30,693","Minneapolis/St. Paul, MN","Nashville, TN",28060,199.37,337.36,20120,-137.98,-0.409,7940,0.3946
"2,009",3,"31,650","30,852","Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",170460,201.24,307.98,155470,-106.74,-0.3466,14990,0.0964
"2,009",3,"31,650","31,123","Minneapolis/St. Paul, MN","St. Louis, MO",50790,186.9,383.08,38690,-196.19,-0.5121,12100,0.3127
"2,009",3,"31,650","33,570","Minneapolis/St. Paul, MN","San Diego, CA",70380,162.45,258.53,54720,-96.08,-0.3716,15660,0.2862
"2,009",3,"31,650","34,057","Minneapolis/St. Paul, MN","Portland, OR",51680,220.91,318.21,37040,-97.29,-0.3058,14640,0.3952
"2,009",3,"31,650","34,100","Minneapolis/St. Paul, MN","Philadelphia, PA",77240,193.09,306.64,68740,-113.55,-0.3703,8500,0.1237
"2,009",3,"31,703","31,123","New York City, NY (Metropolitan Area)","St. Louis, MO",130650,185.31,282.58,118550,-97.27,-0.3442,12100,0.1021
"2,009",3,"31,703","34,653","New York City, NY (Metropolitan Area)","Tulsa, OK",21560,205.84,319.87,18160,-114.03,-0.3565,3400,0.1872
"2,009",3,"31,714","33,342","Fort Myers, FL","Milwaukee, WI",17290,99.49,152.22,10480,-52.73,-0.3464,6810,0.6498
"2,009",3,"32,070","31,454","Harrisburg, PA","Orlando, FL",26830,101.91,161.07,10160,-59.16,-0.3673,16670,1.6407
"2,009",3,"32,337","31,650","Indianapolis, IN","Minneapolis/St. Paul, MN",30380,201.64,362.27,27180,-160.63,-0.4434,3200,0.1177
"2,009",3,"32,467","33,342","Miami, FL (Metropolitan Area)","Milwaukee, WI",25910,116.14,182.51,19420,-66.37,-0.3637,6490,0.3342
"2,009",3,"32,575","33,264","Los Angeles, CA (Metropolitan Area)","Medford, OR",23560,146.01,230.62,16250,-84.61,-0.3669,7310,0.4498
"2,009",3,"33,105","30,194","Cincinnati, OH","Dallas/Fort Worth, TX",30090,222.12,336.56,19950,-114.44,-0.34,10140,0.5083
"2,009",3,"33,105","30,325","Cincinnati, OH","Denver, CO",23290,192.95,338.41,14330,-145.46,-0.4298,8960,0.6253
"2,009",3,"33,105","30,852","Cincinnati, OH","Washington, DC (Metropolitan Area)",40340,200.44,316.83,31220,-116.39,-0.3674,9120,0.2921
"2,009",3,"33,105","31,453","Cincinnati, OH","Houston, TX",21730,199.69,392.43,7750,-192.74,-0.4911,13980,1.8039
"2,009",3,"33,105","31,454","Cincinnati, OH","Orlando, FL",44030,118.99,205.0,25440,-86.01,-0.4196,18590,0.7307
"2,009",3,"33,105","31,650","Cincinnati, OH","Minneapolis/St. Paul, MN",18950,254.66,392.12,19310,-137.46,-0.3506,-360,-0.0186
"2,009",3,"33,105","31,703","Cincinnati, OH","New York City, NY (Metropolitan Area)",70800,209.83,369.25,56930,-159.41,-0.4317,13870,0.2436
"2,009",3,"33,105","32,211","Cincinnati, OH","Las Vegas, NV",25640,199.38,310.92,14150,-111.54,-0.3587,11490,0.812
"2,009",3,"33,105","32,457","Cincinnati, OH","San Francisco, CA (Metropolitan Area)",31560,249.94,445.98,18950,-196.04,-0.4396,12610,0.6654
"2,009",3,"33,105","32,467","Cincinnati, OH","Miami, FL (Metropolitan Area)",34720,148.62,232.27,21390,-83.65,-0.3601,13330,0.6232
"2,009",3,"33,105","32,575","Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",47530,250.11,426.91,25830,-176.8,-0.4141,21700,0.8401
"2,009",3,"33,105","33,195","Cincinnati, OH","Tampa, FL (Metropolitan Area)",31350,125.15,223.47,16670,-98.32,-0.44,14680,0.8806
"2,009",3,"33,105","34,100","Cincinnati, OH","Philadelphia, PA",29040,170.68,344.05,18020,-173.37,-0.5039,11020,0.6115
"2,009",3,"33,198","31,650","Kansas City, MO","Minneapolis/St. Paul, MN",34340,240.97,366.75,27110,-125.77,-0.3429,7230,0.2667
"2,009",3,"33,198","31,703","Kansas City, MO","New York City, NY (Metropolitan Area)",104600,171.41,251.1,103760,-79.69,-0.3174,840,0.0081
"2,009",3,"33,198","33,342","Kansas City, MO","Milwaukee, WI",19700,151.88,238.27,17120,-86.4,-0.3626,2580,0.1507
"2,009",3,"33,342","31,123","Milwaukee, WI","St. Louis, MO",17660,96.43,233.02,10370,-136.59,-0.5862,7290,0.703
"2,009",3,"33,342","31,650","Milwaukee, WI","Minneapolis/St. Paul, MN",49250,88.13,326.09,26240,-237.96,-0.7297,23010,0.8769
"2,009",3,"33,342","33,195","Milwaukee, WI","Tampa, FL (Metropolitan Area)",39410,101.86,146.49,32490,-44.63,-0.3047,6920,0.213
"2,009",3,"33,485","30,852","Madison, WI","Washington, DC (Metropolitan Area)",24440,155.64,223.93,16830,-68.29,-0.305,7610,0.4522
"2,009",3,"34,100","34,321","Philadelphia, PA","Portland, ME",18740,183.37,341.21,11950,-157.84,-0.4626,6790,0.5682
"2,009",3,"35,412","31,454","Knoxville, TN","Orlando, FL",18600,94.21,280.3,4540,-186.09,-0.6639,14060,3.0969
"2,009",2,"30,140","31,650","Albuquerque, NM","Minneapolis/St. Paul, MN",19400,144.73,223.45,19850,-78.71,-0.3523,-450,-0.0227
"2,009",2,"30,194","30,529","Dallas/Fort Worth, TX","Hartford, CT",33380,230.66,340.82,32110,-110.16,-0.3232,1270,0.0396
"2,009",2,"30,194","31,834","Dallas/Fort Worth, TX","Fayetteville, AR",15450,161.06,361.95,11210,-200.9,-0.555,4240,0.3782
"2,009",2,"30,194","33,244","Dallas/Fort Worth, TX","Memphis, TN",22810,216.33,311.32,23460,-94.99,-0.3051,-650,-0.0277
"2,009",2,"30,325","33,316","Denver, CO","Omaha, NE",70360,96.04,159.94,40520,-63.91,-0.3996,29840,0.7364
"2,009",2,"30,397","31,066","Atlanta, GA (Metropolitan Area)","Columbus, OH",47550,148.09,330.88,23580,-182.8,-0.5524,23970,1.0165
"2,009",2,"30,397","33,105","Atlanta, GA (Metropolitan Area)","Cincinnati, OH",29300,183.35,404.74,16660,-221.38,-0.547,12640,0.7587
"2,009",2,"30,397","33,214","Atlanta, GA (Metropolitan Area)","San Antonio, TX",55300,163.57,239.19,51880,-75.62,-0.3161,3420,0.0659
"2,009",2,"30,529","31,650","Hartford, CT","Minneapolis/St. Paul, MN",26440,223.61,353.31,27060,-129.7,-0.3671,-620,-0.0229
"2,009",2,"30,647","31,650","Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",27630,201.65,305.63,29080,-103.99,-0.3402,-1450,-0.0499
"2,009",2,"30,721","30,194","Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",133490,218.32,332.84,127290,-114.51,-0.3441,6200,0.0487
"2,009",2,"30,721","31,057","Boston, MA (Metropolitan Area)","Charlotte, NC",109440,157.4,230.05,105090,-72.65,-0.3158,4350,0.0414
"2,009",2,"30,721","32,575","Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",331850,204.71,293.97,296620,-89.26,-0.3036,35230,0.1188
"2,009",2,"30,721","33,105","Boston, MA (Metropolitan Area)","Cincinnati, OH",42590,215.66,373.76,36100,-158.1,-0.423,6490,0.1798
"2,009",2,"30,792","30,194","Buffalo, NY","Dallas/Fort Worth, TX",21350,149.5,221.8,16960,-72.31,-0.326,4390,0.2588
"2,009",2,"30,792","31,453","Buffalo, NY","Houston, TX",20240,147.52,234.43,16350,-86.91,-0.3707,3890,0.2379
"2,009",2,"30,977","31,135","Chicago, IL","Myrtle Beach, SC",21780,115.18,265.62,7480,-150.44,-0.5664,14300,1.9118
"2,009",2,"30,977","31,423","Chicago, IL","Des Moines, IA",16550,212.61,314.65,17270,-102.04,-0.3243,-720,-0.0417
"2,009",2,"30,977","31,650","Chicago, IL","Minneapolis/St. Paul, MN",315690,100.18,167.54,279400,-67.36,-0.402,36290,0.1299
"2,009",2,"30,977","33,105","Chicago, IL","Cincinnati, OH",48410,147.44,313.37,39200,-165.94,-0.5295,9210,0.2349
"2,009",2,"30,977","34,524","Chicago, IL","Richmond, VA",31570,169.73,254.87,31580,-85.14,-0.3341,-10,-0.0003
"2,009",2,"31,057","30,529","Charlotte, NC","Hartford, CT",24710,194.1,284.8,23450,-90.69,-0.3184,1260,0.0537
"2,009",2,"31,057","30,693","Charlotte, NC","Nashville, TN",22420,187.16,269.75,20860,-82.59,-0.3062,1560,0.0748
"2,009",2,"31,057","30,852","Charlotte, NC","Washington, DC (Metropolitan Area)",122320,144.27,211.04,115000,-66.77,-0.3164,7320,0.0637
"2,009",2,"31,057","32,337","Charlotte, NC","Indianapolis, IN",23310,152.25,227.1,24150,-74.85,-0.3296,-840,-0.0348
"2,009",2,"31,066","31,650","Columbus, OH","Minneapolis/St. Paul, MN",27360,184.07,277.46,25470,-93.4,-0.3366,1890,0.0742
"2,009",2,"31,066","31,714","Columbus, OH","Fort Myers, FL",31150,139.12,211.72,14530,-72.6,-0.3429,16620,1.1438
"2,009",2,"31,453","31,650","Houston, TX","Minneapolis/St. Paul, MN",44670,210.73,343.25,39440,-132.52,-0.3861,5230,0.1326
"2,009",2,"31,453","33,244","Houston, TX","Memphis, TN",15670,253.13,365.66,13450,-112.53,-0.3077,2220,0.1651
"2,009",2,"31,650","30,198","Minneapolis/St. Paul, MN","Pittsburgh, PA",28730,170.28,294.95,24810,-124.66,-0.4227,3920,0.158
"2,009",2,"31,650","31,123","Minneapolis/St. Paul, MN","St. Louis, MO",47840,193.78,300.58,49380,-106.81,-0.3553,-1540,-0.0312
"2,009",2,"31,650","33,570","Minneapolis/St. Paul, MN","San Diego, CA",66300,163.6,235.33,62320,-71.73,-0.3048,3980,0.0639
"2,009",2,"31,650","34,057","Minneapolis/St. Paul, MN","Portland, OR",38760,204.66,319.74,33340,-115.08,-0.3599,5420,0.1626
"2,009",2,"31,703","33,667","New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",82320,104.35,167.09,67110,-62.73,-0.3755,15210,0.2266
"2,009",2,"31,703","35,096","New York City, NY (Metropolitan Area)","Syracuse, NY",29400,103.89,156.38,44370,-52.49,-0.3357,-14970,-0.3374
"2,009",2,"31,995","31,703","Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",37740,153.53,226.74,39440,-73.21,-0.3229,-1700,-0.0431
"2,009",2,"32,070","31,454","Harrisburg, PA","Orlando, FL",27670,118.06,174.84,12840,-56.79,-0.3248,14830,1.155
"2,009",2,"32,337","31,650","Indianapolis, IN","Minneapolis/St. Paul, MN",31230,199.21,306.49,32660,-107.28,-0.35,-1430,-0.0438
"2,009",2,"33,105","30,194","Cincinnati, OH","Dallas/Fort Worth, TX",27910,210.61,351.02,22620,-140.42,-0.4,5290,0.2339
"2,009",2,"33,105","30,852","Cincinnati, OH","Washington, DC (Metropolitan Area)",44340,200.26,342.86,32980,-142.6,-0.4159,11360,0.3445
"2,009",2,"33,105","31,453","Cincinnati, OH","Houston, TX",21180,184.04,448.04,8390,-264.0,-0.5892,12790,1.5244
"2,009",2,"33,105","31,454","Cincinnati, OH","Orlando, FL",46640,136.17,211.61,30470,-75.44,-0.3565,16170,0.5307
"2,009",2,"33,105","31,650","Cincinnati, OH","Minneapolis/St. Paul, MN",21800,233.47,392.23,20580,-158.75,-0.4048,1220,0.0593
"2,009",2,"33,105","31,703","Cincinnati, OH","New York City, NY (Metropolitan Area)",86280,196.46,379.28,60510,-182.82,-0.482,25770,0.4259
"2,009",2,"33,105","32,211","Cincinnati, OH","Las Vegas, NV",25540,202.86,294.2,20230,-91.33,-0.3105,5310,0.2625
"2,009",2,"33,105","32,457","Cincinnati, OH","San Francisco, CA (Metropolitan Area)",29360,235.31,425.85,19680,-190.54,-0.4474,9680,0.4919
"2,009",2,"33,105","32,575","Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",39010,248.46,399.51,30480,-151.05,-0.3781,8530,0.2799
"2,009",2,"33,105","33,195","Cincinnati, OH","Tampa, FL (Metropolitan Area)",29160,147.72,211.2,21600,-63.48,-0.3006,7560,0.35
"2,009",2,"33,105","34,100","Cincinnati, OH","Philadelphia, PA",29730,162.96,339.95,19420,-177.0,-0.5206,10310,0.5309
"2,009",2,"33,342","31,650","Milwaukee, WI","Minneapolis/St. Paul, MN",35510,111.8,262.04,35030,-150.24,-0.5734,480,0.0137
"2,009",2,"33,485","31,703","Madison, WI","New York City, NY (Metropolitan Area)",27760,172.22,265.57,20260,-93.35,-0.3515,7500,0.3702
"2,009",1,"30,325","33,316","Denver, CO","Omaha, NE",56480,98.53,152.21,37950,-53.68,-0.3527,18530,0.4883
"2,009",1,"30,397","31,066","Atlanta, GA (Metropolitan Area)","Columbus, OH",39540,158.23,306.22,23240,-147.98,-0.4833,16300,0.7014
"2,009",1,"30,397","33,105","Atlanta, GA (Metropolitan Area)","Cincinnati, OH",24100,208.32,383.01,17140,-174.69,-0.4561,6960,0.4061
"2,009",1,"30,397","33,214","Atlanta, GA (Metropolitan Area)","San Antonio, TX",46210,167.97,295.48,38270,-127.51,-0.4315,7940,0.2075
"2,009",1,"30,408","32,211","Appleton, WI","Las Vegas, NV",14190,151.46,223.3,2920,-71.83,-0.3217,11270,3.8596
"2,009",1,"30,423","32,457","Austin, TX","San Francisco, CA (Metropolitan Area)",86170,162.57,243.67,91840,-81.1,-0.3328,-5670,-0.0617
"2,009",1,"30,529","31,123","Hartford, CT","St. Louis, MO",14830,141.3,205.21,15210,-63.91,-0.3114,-380,-0.025
"2,009",1,"30,529","34,492","Hartford, CT","Raleigh/Durham, NC",19450,125.83,181.06,18260,-55.22,-0.305,1190,0.0652
"2,009",1,"30,721","33,214","Boston, MA (Metropolitan Area)","San Antonio, TX",25640,185.4,273.49,23580,-88.09,-0.3221,2060,0.0874
"2,009",1,"30,785","30,852","Burlington, VT","Washington, DC (Metropolitan Area)",24460,162.17,254.34,12590,-92.18,-0.3624,11870,0.9428
"2,009",1,"30,977","30,529","Chicago, IL","Hartford, CT",68980,123.66,178.3,66570,-54.64,-0.3064,2410,0.0362
"2,009",1,"30,977","33,105","Chicago, IL","Cincinnati, OH",35410,208.28,303.88,35670,-95.6,-0.3146,-260,-0.0073
